year,month,hour,incident,min_delay,line,season
2023,01,18,Diversion,30,505,Winter
2023,01,19,Operations,5,504,Winter
2023,01,20,Emergency Services,16,501,Winter
2023,01,23,General Delay,10,509,Winter
2023,01,00,Cleaning - Unsanitary,10,504,Winter
2023,01,01,Emergency Services,20,306,Winter
2023,01,01,Emergency Services,8,301,Winter
2023,01,02,Operations,10,512,Winter
2023,01,02,Mechanical,30,304,Winter
2023,01,02,Security,10,301,Winter
2023,01,03,Security,30,501,Winter
2023,01,05,General Delay,9,510,Winter
2023,01,05,General Delay,11,510,Winter
2023,01,06,Mechanical,6,501,Winter
2023,01,07,General Delay,8,512,Winter
2023,01,07,Operations,4,504,Winter
2023,01,08,General Delay,13,510,Winter
2023,01,11,Security,5,510,Winter
2023,01,11,Diversion,8,505,Winter
2023,01,13,Emergency Services,17,505,Winter
2023,01,13,Collision - TTC Involved,45,504,Winter
2023,01,15,Collision - TTC Involved,8,503,Winter
2023,01,15,Collision - TTC Involved,41,512,Winter
2023,01,15,Cleaning - Unsanitary,8,504,Winter
2023,01,16,Emergency Services,5,504,Winter
2023,01,18,Cleaning - Unsanitary,8,503,Winter
2023,01,18,Mechanical,5,504,Winter
2023,01,18,Operations,13,506,Winter
2023,01,19,Operations,40,504,Winter
2023,01,19,Operations,40,512,Winter
2023,01,19,Cleaning - Unsanitary,5,510,Winter
2023,01,19,Mechanical,8,501,Winter
2023,01,20,Collision - TTC Involved,16,504,Winter
2023,01,20,Security,5,504,Winter
2023,01,20,Cleaning - Unsanitary,8,501,Winter
2023,01,21,Security,9,505,Winter
2023,01,22,Diversion,50,504,Winter
2023,01,22,Operations,30,505,Winter
2023,01,23,Security,14,509,Winter
2023,01,00,Operations,10,510,Winter
2023,01,01,Security,6,510,Winter
2023,01,01,Security,12,510,Winter
2023,01,02,Cleaning - Unsanitary,15,306,Winter
2023,01,03,Operations,20,306,Winter
2023,01,08,General Delay,8,510,Winter
2023,01,09,General Delay,14,510,Winter
2023,01,12,Mechanical,6,501,Winter
2023,01,12,Security,19,505,Winter
2023,01,13,Security,4,600,Winter
2023,01,14,Security,8,501,Winter
2023,01,16,Diversion,8,505,Winter
2023,01,16,Diversion,8,505,Winter
2023,01,17,Operations,8,506,Winter
2023,01,18,Held By,9,505,Winter
2023,01,20,Collision - TTC Involved,8,501,Winter
2023,01,22,Mechanical,9,505,Winter
2023,01,23,Operations,11,509,Winter
2023,01,01,Mechanical,10,504,Winter
2023,01,01,Security,13,510,Winter
2023,01,02,General Delay,16,510,Winter
2023,01,02,Mechanical,10,504,Winter
2023,01,02,Security,20,501,Winter
2023,01,05,Held By,10,501,Winter
2023,01,05,Operations,10,505,Winter
2023,01,05,Held By,10,509,Winter
2023,01,05,Cleaning - Unsanitary,10,501,Winter
2023,01,05,Operations,10,509,Winter
2023,01,09,General Delay,10,510,Winter
2023,01,09,Operations,8,512,Winter
2023,01,10,Held By,10,501,Winter
2023,01,12,Security,9,506,Winter
2023,01,15,Mechanical,5,504,Winter
2023,01,15,Cleaning - Unsanitary,10,510,Winter
2023,01,15,Diversion,20,511,Winter
2023,01,16,Mechanical,9,510,Winter
2023,01,18,Cleaning - Unsanitary,10,506,Winter
2023,01,19,Security,10,511,Winter
2023,01,19,Diversion,18,511,Winter
2023,01,20,Held By,8,501,Winter
2023,01,21,Mechanical,8,512,Winter
2023,01,21,Diversion,13,510,Winter
2023,01,22,Security,10,501,Winter
2023,01,02,Held By,14,306,Winter
2023,01,05,General Delay,9,510,Winter
2023,01,05,General Delay,9,510,Winter
2023,01,05,General Delay,9,510,Winter
2023,01,05,General Delay,9,510,Winter
2023,01,05,General Delay,9,510,Winter
2023,01,07,Mechanical,5,509,Winter
2023,01,07,General Delay,8,510,Winter
2023,01,07,General Delay,8,510,Winter
2023,01,07,General Delay,8,510,Winter
2023,01,07,General Delay,8,510,Winter
2023,01,08,General Delay,8,510,Winter
2023,01,09,Emergency Services,20,505,Winter
2023,01,10,Diversion,41,512,Winter
2023,01,11,Mechanical,29,504,Winter
2023,01,12,Collision - TTC Involved,6,501,Winter
2023,01,12,Emergency Services,6,504,Winter
2023,01,12,Diversion,17,501,Winter
2023,01,13,Operations,4,505,Winter
2023,01,14,Mechanical,10,510,Winter
2023,01,14,Cleaning - Unsanitary,9,506,Winter
2023,01,14,Mechanical,6,501,Winter
2023,01,14,Cleaning - Unsanitary,9,510,Winter
2023,01,16,Held By,20,510,Winter
2023,01,17,Security,6,501,Winter
2023,01,17,General Delay,16,512,Winter
2023,01,18,Security,7,501,Winter
2023,01,18,Security,21,511,Winter
2023,01,19,Operations,10,506,Winter
2023,01,19,Investigation,5,504,Winter
2023,01,19,Security,2,506,Winter
2023,01,21,Diversion,18,505,Winter
2023,01,22,Operations,9,505,Winter
2023,01,22,Emergency Services,10,504,Winter
2023,01,23,Security,15,501,Winter
2023,01,23,Overhead,17,506,Winter
2023,01,23,Collision - TTC Involved,10,501,Winter
2023,01,00,Utilized Off Route,10,506,Winter
2023,01,03,Security,30,310,Winter
2023,01,03,Utilized Off Route,9,306,Winter
2023,01,05,General Delay,9,510,Winter
2023,01,05,General Delay,9,510,Winter
2023,01,05,General Delay,9,510,Winter
2023,01,06,General Delay,4,501,Winter
2023,01,06,Operations,9,505,Winter
2023,01,07,General Delay,6,510,Winter
2023,01,07,General Delay,6,510,Winter
2023,01,07,General Delay,6,510,Winter
2023,01,07,General Delay,6,510,Winter
2023,01,07,General Delay,6,510,Winter
2023,01,08,Diversion,26,510,Winter
2023,01,08,General Delay,6,510,Winter
2023,01,08,Mechanical,6,501,Winter
2023,01,08,Collision - TTC Involved,9,506,Winter
2023,01,08,Collision - TTC Involved,9,506,Winter
2023,01,10,Collision - TTC Involved,5,504,Winter
2023,01,10,Held By,8,505,Winter
2023,01,10,Diversion,9,505,Winter
2023,01,11,Held By,9,506,Winter
2023,01,11,Held By,9,509,Winter
2023,01,12,Held By,10,505,Winter
2023,01,13,Diversion,18,504,Winter
2023,01,13,Mechanical,8,505,Winter
2023,01,14,Emergency Services,9,506,Winter
2023,01,16,Emergency Services,6,501,Winter
2023,01,16,General Delay,10,512,Winter
2023,01,16,Cleaning - Unsanitary,3,501,Winter
2023,01,17,Diversion,20,505,Winter
2023,01,18,Operations,5,512,Winter
2023,01,19,Emergency Services,18,501,Winter
2023,01,19,Operations,6,501,Winter
2023,01,19,Diversion,5,512,Winter
2023,01,20,Operations,10,504,Winter
2023,01,21,Cleaning - Unsanitary,10,501,Winter
2023,01,22,Cleaning - Unsanitary,10,505,Winter
2023,01,23,Overhead,5,511,Winter
2023,01,00,Diversion,35,505,Winter
2023,02,02,Security,57,510,Winter
2023,02,03,Operations,30,301,Winter
2023,02,03,Security,13,510,Winter
2023,02,05,Cleaning - Unsanitary,30,301,Winter
2023,02,05,General Delay,9,510,Winter
2023,02,05,General Delay,9,510,Winter
2023,02,06,Mechanical,5,504,Winter
2023,02,06,Diversion,9,505,Winter
2023,02,06,Operations,9,511,Winter
2023,02,07,Held By,20,501,Winter
2023,02,07,General Delay,6,510,Winter
2023,02,07,Mechanical,5,504,Winter
2023,02,07,General Delay,6,510,Winter
2023,02,07,General Delay,11,510,Winter
2023,02,07,General Delay,10,510,Winter
2023,02,08,General Delay,10,510,Winter
2023,02,10,Diversion,9,506,Winter
2023,02,19,Operations,6,501,Winter
2023,02,19,Emergency Services,8,505,Winter
2023,02,20,Diversion,65,506,Winter
2023,02,20,Cleaning - Unsanitary,29,501,Winter
2023,02,21,Operations,10,501,Winter
2023,02,21,Emergency Services,8,505,Winter
2023,02,22,Security,10,501,Winter
2023,02,23,Emergency Services,10,505,Winter
2023,02,00,Diversion,5,504,Winter
2023,02,01,Mechanical,10,301,Winter
2023,02,01,Emergency Services,15,506,Winter
2023,02,04,General Delay,6,510,Winter
2023,02,05,General Delay,10,510,Winter
2023,02,05,General Delay,9,510,Winter
2023,02,05,General Delay,9,510,Winter
2023,02,05,General Delay,9,510,Winter
2023,02,06,Security,12,501,Winter
2023,02,07,General Delay,9,510,Winter
2023,02,07,General Delay,8,510,Winter
2023,02,07,Emergency Services,9,505,Winter
2023,02,07,Held By,13,505,Winter
2023,02,07,General Delay,9,510,Winter
2023,02,08,General Delay,9,510,Winter
2023,02,08,General Delay,9,510,Winter
2023,02,08,Operations,5,509,Winter
2023,02,09,Operations,5,504,Winter
2023,02,10,Operations,7,501,Winter
2023,02,11,Collision - TTC Involved,6,504,Winter
2023,02,11,Mechanical,6,504,Winter
2023,02,13,Collision - TTC Involved,5,504,Winter
2023,02,15,Diversion,50,505,Winter
2023,02,15,Collision - TTC Involved,8,501,Winter
2023,02,15,Operations,5,504,Winter
2023,02,16,Utilized Off Route,7,504,Winter
2023,02,16,Mechanical,5,504,Winter
2023,02,16,Mechanical,7,511,Winter
2023,02,17,Operations,5,504,Winter
2023,02,17,Collision - TTC Involved,5,501,Winter
2023,02,18,Operations,5,504,Winter
2023,02,18,Held By,15,505,Winter
2023,02,19,Security,20,501,Winter
2023,02,19,Mechanical,34,505,Winter
2023,02,21,Security,10,504,Winter
2023,02,23,Emergency Services,10,504,Winter
2023,02,01,Emergency Services,18,505,Winter
2023,02,03,Security,20,301,Winter
2023,02,06,Security,9,511,Winter
2023,02,07,Mechanical,9,504,Winter
2023,02,08,Mechanical,9,509,Winter
2023,02,10,Operations,13,501,Winter
2023,02,13,Mechanical,8,501,Winter
2023,02,13,General Delay,19,505,Winter
2023,02,14,Operations,8,501,Winter
2023,02,15,Mechanical,8,503,Winter
2023,02,15,Collision - TTC Involved,8,504,Winter
2023,02,15,Diversion,28,501,Winter
2023,02,16,Mechanical,10,501,Winter
2023,02,16,Mechanical,9,506,Winter
2023,02,18,Collision - TTC Involved,8,501,Winter
2023,02,18,Cleaning - Unsanitary,10,510,Winter
2023,02,18,Held By,10,501,Winter
2023,02,18,Operations,10,506,Winter
2023,02,18,Mechanical,8,501,Winter
2023,02,19,Security,19,510,Winter
2023,02,19,General Delay,15,505,Winter
2023,02,19,Mechanical,8,504,Winter
2023,02,19,General Delay,46,504,Winter
2023,02,20,General Delay,12,505,Winter
2023,02,20,General Delay,9,505,Winter
2023,02,21,General Delay,19,504,Winter
2023,02,21,Cleaning - Unsanitary,10,510,Winter
2023,02,21,Held By,19,510,Winter
2023,02,21,Security,7,504,Winter
2023,02,21,Security,5,511,Winter
2023,02,22,General Delay,15,512,Winter
2023,02,22,Diversion,48,504,Winter
2023,02,23,Mechanical,10,501,Winter
2023,02,00,Mechanical,10,505,Winter
2023,02,01,Cleaning - Unsanitary,10,505,Winter
2023,02,01,Diversion,23,506,Winter
2023,02,01,Diversion,23,506,Winter
2023,02,01,Mechanical,10,510,Winter
2023,02,03,Mechanical,30,304,Winter
2023,02,03,Security,7,306,Winter
2023,02,05,Mechanical,10,501,Winter
2023,02,07,Cleaning - Unsanitary,10,501,Winter
2023,02,08,Mechanical,9,506,Winter
2023,02,08,General Delay,10,509,Winter
2023,02,08,Operations,10,501,Winter
2023,02,09,Operations,9,504,Winter
2023,02,09,General Delay,8,510,Winter
2023,02,10,Security,4,510,Winter
2023,02,11,Mechanical,73,511,Winter
2023,02,12,Mechanical,6,501,Winter
2023,02,13,Operations,8,506,Winter
2023,02,14,Operations,6,504,Winter
2023,02,14,Operations,6,504,Winter
2023,02,15,Mechanical,9,504,Winter
2023,02,15,Security,11,505,Winter
2023,02,16,Mechanical,6,512,Winter
2023,02,16,Security,7,510,Winter
2023,02,17,Late Entering Service,9,505,Winter
2023,02,18,Emergency Services,21,505,Winter
2023,02,18,Mechanical,9,505,Winter
2023,02,19,Late Entering Service,10,509,Winter
2023,02,19,Operations,8,510,Winter
2023,02,19,Collision - TTC Involved,9,501,Winter
2023,02,19,Mechanical,9,505,Winter
2023,02,21,Operations,9,504,Winter
2023,02,22,Mechanical,10,304,Winter
2023,02,23,Security,10,501,Winter
2023,02,00,Security,7,510,Winter
2023,02,00,Diversion,37,509,Winter
2023,02,00,Diversion,7,510,Winter
2023,02,01,Diversion,60,304,Winter
2023,02,07,Mechanical,10,501,Winter
2023,02,08,Cleaning - Unsanitary,10,505,Winter
2023,02,08,General Delay,14,510,Winter
2023,02,10,Mechanical,8,511,Winter
2023,02,10,Diversion,10,505,Winter
2023,02,11,Emergency Services,10,501,Winter
2023,02,11,Collision - TTC Involved,9,506,Winter
2023,02,12,Mechanical,9,501,Winter
2023,02,15,Mechanical,9,501,Winter
2023,02,15,Mechanical,4,510,Winter
2023,02,19,Operations,10,504,Winter
2023,02,19,Operations,10,504,Winter
2023,02,19,Operations,10,504,Winter
2023,02,20,General Delay,8,506,Winter
2023,02,20,General Delay,10,511,Winter
2023,02,22,Collision - TTC Involved,10,504,Winter
2023,02,22,Operations,10,506,Winter
2023,02,22,Operations,10,504,Winter
2023,02,23,Diversion,24,501,Winter
2023,02,00,Utilized Off Route,10,504,Winter
2023,02,00,Cleaning - Unsanitary,10,512,Winter
2023,02,01,Diversion,70,501,Winter
2023,02,07,General Delay,11,510,Winter
2023,02,08,Emergency Services,14,501,Winter
2023,02,10,Emergency Services,6,501,Winter
2023,02,10,Collision - TTC Involved,7,501,Winter
2023,02,12,Security,6,501,Winter
2023,02,13,General Delay,9,505,Winter
2023,02,14,Held By,9,511,Winter
2023,02,15,Diversion,9,506,Winter
2023,02,15,Operations,8,501,Winter
2023,02,16,Investigation,8,505,Winter
2023,02,16,Collision - TTC Involved,9,506,Winter
2023,02,19,Mechanical,8,501,Winter
2023,02,19,Mechanical,8,501,Winter
2023,02,19,Mechanical,8,501,Winter
2023,02,20,Operations,17,506,Winter
2023,02,20,Operations,10,501,Winter
2023,02,21,Cleaning - Unsanitary,9,509,Winter
2023,02,21,Security,10,501,Winter
2023,02,00,Operations,9,506,Winter
2023,02,01,Collision - TTC Involved,9,510,Winter
2023,02,02,Security,30,304,Winter
2023,02,05,Rail/Switches,45,510,Winter
2023,02,07,General Delay,9,510,Winter
2023,02,07,General Delay,9,510,Winter
2023,02,07,General Delay,9,510,Winter
2023,02,07,General Delay,9,505,Winter
2023,02,07,General Delay,9,510,Winter
2023,02,08,General Delay,9,510,Winter
2023,02,08,General Delay,9,510,Winter
2023,02,08,General Delay,9,505,Winter
2023,02,09,Operations,9,505,Winter
2023,02,09,General Delay,19,501,Winter
2023,02,12,Held By,3,505,Winter
2023,02,15,Diversion,13,501,Winter
2023,02,15,Emergency Services,10,501,Winter
2023,02,15,Operations,18,506,Winter
2023,02,15,Operations,9,506,Winter
2023,02,16,Mechanical,8,501,Winter
2023,02,16,Operations,12,512,Winter
2023,02,16,Operations,20,506,Winter
2023,02,17,Collision - TTC Involved,6,501,Winter
2023,02,19,Operations,17,512,Winter
2023,02,20,Mechanical,8,504,Winter
2023,02,20,Emergency Services,27,501,Winter
2023,02,21,Operations,22,501,Winter
2023,02,21,General Delay,9,506,Winter
2023,02,23,Diversion,14,510,Winter
2023,02,00,General Delay,10,501,Winter
2023,02,00,Cleaning - Unsanitary,10,505,Winter
2023,02,02,Security,11,510,Winter
2023,02,02,Operations,15,306,Winter
2023,02,05,Mechanical,8,511,Winter
2023,02,05,Security,9,504,Winter
2023,02,05,Cleaning - Unsanitary,9,510,Winter
2023,02,06,General Delay,10,505,Winter
2023,02,06,Diversion,18,511,Winter
2023,02,07,Held By,21,501,Winter
2023,02,08,General Delay,15,510,Winter
2023,02,08,Utilized Off Route,6,501,Winter
2023,02,08,Utilized Off Route,6,501,Winter
2023,02,09,Diversion,40,506,Winter
2023,02,09,Security,5,504,Winter
2023,02,12,Security,10,510,Winter
2023,02,13,Security,24,504,Winter
2023,02,13,Security,29,505,Winter
2023,02,13,Mechanical,7,504,Winter
2023,02,14,Security,6,501,Winter
2023,02,14,Operations,10,504,Winter
2023,02,14,General Delay,6,512,Winter
2023,02,15,Operations,7,504,Winter
2023,02,15,Collision - TTC Involved,21,505,Winter
2023,02,16,Mechanical,5,504,Winter
2023,02,16,Utilized Off Route,7,504,Winter
2023,02,16,Emergency Services,5,504,Winter
2023,02,16,Mechanical,6,501,Winter
2023,02,16,Held By,53,501,Winter
2023,02,18,Collision - TTC Involved,7,501,Winter
2023,02,18,Security,8,501,Winter
2023,02,21,Operations,10,504,Winter
2023,02,21,Cleaning - Unsanitary,8,505,Winter
2023,02,22,Operations,29,504,Winter
2023,02,22,Held By,13,506,Winter
2023,02,22,Operations,12,501,Winter
2023,02,23,Operations,24,501,Winter
2023,02,23,Operations,23,506,Winter
2023,02,23,Held By,21,509,Winter
2023,02,00,Emergency Services,19,510,Winter
2023,02,00,Cleaning - Unsanitary,10,505,Winter
2023,02,02,Operations,10,304,Winter
2023,02,05,Operations,5,504,Winter
2023,02,05,Utilized Off Route,8,503,Winter
2023,02,05,Security,13,501,Winter
2023,02,05,Mechanical,5,504,Winter
2023,02,06,Cleaning - Unsanitary,6,501,Winter
2023,02,06,Diversion,47,501,Winter
2023,02,06,Emergency Services,9,505,Winter
2023,02,06,Cleaning - Unsanitary,5,510,Winter
2023,02,06,Diversion,14,505,Winter
2023,02,06,Diversion,24,504,Winter
2023,02,07,Mechanical,6,501,Winter
2023,02,07,Emergency Services,9,504,Winter
2023,02,07,Mechanical,5,504,Winter
2023,02,08,General Delay,16,510,Winter
2023,02,09,Mechanical,62,501,Winter
2023,02,09,General Delay,7,501,Winter
2023,02,10,General Delay,8,505,Winter
2023,02,13,Operations,14,505,Winter
2023,02,15,Mechanical,7,501,Winter
2023,02,17,Security,10,506,Winter
2023,02,19,Operations,20,501,Winter
2023,02,20,Security,8,505,Winter
2023,02,22,Held By,35,504,Winter
2023,02,22,Held By,13,506,Winter
2023,02,22,Operations,21,501,Winter
2023,02,22,Operations,10,506,Winter
2023,02,23,Emergency Services,33,501,Winter
2023,02,00,Diversion,17,510,Winter
2023,02,00,Diversion,27,509,Winter
2023,02,04,Operations,18,510,Winter
2023,02,05,Mechanical,9,501,Winter
2023,02,06,General Delay,19,501,Winter
2023,02,06,Mechanical,4,504,Winter
2023,02,07,Operations,6,501,Winter
2023,02,10,Cleaning - Unsanitary,7,504,Winter
2023,02,11,Security,9,506,Winter
2023,02,11,Mechanical,9,505,Winter
2023,02,13,Emergency Services,6,501,Winter
2023,02,16,Operations,10,512,Winter
2023,02,18,Operations,5,504,Winter
2023,02,19,Mechanical,6,512,Winter
2023,02,19,Operations,8,504,Winter
2023,02,19,Held By,13,506,Winter
2023,02,20,Emergency Services,43,501,Winter
2023,02,20,Held By,17,501,Winter
2023,02,20,Overhead,22,512,Winter
2023,02,20,Emergency Services,24,501,Winter
2023,02,21,Mechanical,10,501,Winter
2023,02,21,Held By,10,504,Winter
2023,02,21,Operations,21,501,Winter
2023,02,21,Operations,15,504,Winter
2023,02,22,Security,10,501,Winter
2023,02,23,Cleaning - Unsanitary,10,501,Winter
2023,02,23,Mechanical,10,504,Winter
2023,02,23,Cleaning - Unsanitary,10,510,Winter
2023,02,23,General Delay,12,501,Winter
2023,02,00,General Delay,10,509,Winter
2023,02,00,Operations,10,512,Winter
2023,02,01,Security,10,504,Winter
2023,02,01,Cleaning - Unsanitary,20,501,Winter
2023,02,01,Security,11,505,Winter
2023,02,02,Cleaning - Unsanitary,9,510,Winter
2023,02,02,Cleaning - Unsanitary,10,504,Winter
2023,02,03,Security,60,301,Winter
2023,02,04,Operations,30,501,Winter
2023,02,05,General Delay,20,501,Winter
2023,02,05,General Delay,5,501,Winter
2023,02,05,General Delay,10,501,Winter
2023,02,05,Held By,9,506,Winter
2023,02,05,Mechanical,10,501,Winter
2023,02,05,Mechanical,10,505,Winter
2023,02,06,Security,9,510,Winter
2023,02,09,Emergency Services,9,501,Winter
2023,02,09,Diversion,24,504,Winter
2023,02,10,Operations,8,504,Winter
2023,02,11,Emergency Services,10,504,Winter
2023,02,12,Mechanical,6,501,Winter
2023,02,12,Mechanical,6,501,Winter
2023,02,12,Cleaning - Unsanitary,10,501,Winter
2023,02,12,Diversion,62,510,Winter
2023,02,12,Emergency Services,6,501,Winter
2023,02,13,Diversion,9,506,Winter
2023,02,14,General Delay,15,505,Winter
2023,02,15,Late Entering Service,4,510,Winter
2023,02,16,Security,6,512,Winter
2023,02,16,Security,6,501,Winter
2023,02,17,Operations,6,512,Winter
2023,02,17,Mechanical,10,501,Winter
2023,02,18,Security,14,501,Winter
2023,02,18,Held By,21,504,Winter
2023,02,19,Operations,13,510,Winter
2023,02,19,Cleaning - Unsanitary,8,506,Winter
2023,02,19,Operations,10,512,Winter
2023,02,00,Held By,11,504,Winter
2023,02,00,Mechanical,10,501,Winter
2023,02,02,Diversion,23,510,Winter
2023,02,02,Cleaning - Unsanitary,10,504,Winter
2023,02,03,Security,10,501,Winter
2023,02,03,Operations,10,301,Winter
2023,02,04,Diversion,36,506,Winter
2023,02,04,Mechanical,10,501,Winter
2023,02,06,Security,11,505,Winter
2023,02,07,Mechanical,10,501,Winter
2023,02,07,Security,9,506,Winter
2023,02,11,Emergency Services,14,501,Winter
2023,02,14,Cleaning - Unsanitary,10,501,Winter
2023,02,14,General Delay,10,501,Winter
2023,02,14,Late Entering Service,10,505,Winter
2023,02,15,Mechanical,7,501,Winter
2023,02,15,General Delay,18,506,Winter
2023,02,16,General Delay,41,505,Winter
2023,02,16,Operations,10,504,Winter
2023,02,18,Security,10,504,Winter
2023,02,18,Security,5,510,Winter
2023,02,19,Operations,7,504,Winter
2023,02,19,Cleaning - Unsanitary,9,506,Winter
2023,02,22,Cleaning - Unsanitary,10,504,Winter
2023,02,23,General Delay,19,501,Winter
